"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"52S01PEBOV2103";"GS01PEBOV21";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"55S01PEBOV2101";"GS01PEBOV21";"RECIFE";"100,00";"99,91";"98,94";"98,85";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"55S01PEBOV2102";"GS01PEBOV21";"RECIFE";"100,00";"99,77";"99,04";"98,81";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV21";"55S01PEBOV2103";"GS01PEBOV21";"RECIFE";"100,00";"99,93";"99,29";"99,22";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"52S01PEBOV2201";"GS01PEBOV22";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"52S01PEBOV2202";"GS01PEBOV22";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"52S01PEBOV2203";"GS01PEBOV22";"RECIFE";"100,00";"100";"50";"50";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"55S01PEBOV2201";"GS01PEBOV22";"RECIFE";"100,00";"99,97";"99,45";"99,42";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"55S01PEBOV2202";"GS01PEBOV22";"RECIFE";"100,00";"99,71";"99,15";"98,86";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV22";"55S01PEBOV2203";"GS01PEBOV22";"RECIFE";"100,00";"99,91";"99,09";"99,01";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"52S01PEBOV2401";"GS01PEBOV24";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"52S01PEBOV2402";"GS01PEBOV24";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"52S01PEBOV2403";"GS01PEBOV24";"RECIFE";"100,00";"83,33";"100";"83,33";"100";"100";"100"
